LotArea,Neighborhood,BldgType,OverallQual,OverallCond,YearBuilt,YearRemodAdd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,heatingQ,CentralAir,1stFlrSF,2ndFlrSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,MoSold,YrSold,SaleType,SaleCondition,SalePrice
11428,NridgHt,1Fam,8,5,2006,2006,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1626,1626,Ex,Y,1634,0,0,0,2,0,3,Gd,7,1,3,866,5,2007,WD,Normal,250000
11500,Crawfor,1Fam,7,7,1936,1987,Gd,TA,CBlock,Gd,TA,No,Rec,223,Unf,794,1017,Gd,Y,1020,1037,0,0,1,1,3,Gd,6,1,1,180,6,2006,WD,Normal,250000
10625,Somerst,1Fam,7,5,2005,2005,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1026,1026,Ex,Y,1026,932,0,0,2,1,3,Gd,9,1,3,936,7,2008,WD,Normal,250000
14260,NoRidge,1Fam,8,5,2000,2000,Gd,TA,PConc,Gd,TA,Av,GLQ,655,Unf,490,1145,Ex,Y,1145,1053,1,0,2,1,4,Gd,9,1,3,836,12,2008,WD,Normal,250000
16692,NWAmes,1Fam,7,5,1978,1978,TA,TA,CBlock,Gd,TA,No,BLQ,1259,LwQ,133,1392,TA,Y,1392,1392,1,0,3,1,5,Gd,12,2,2,564,7,2006,WD,Normal,250000
9375,Somerst,1Fam,8,5,2003,2004,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,1053,1053,Ex,Y,1053,939,0,0,2,1,3,Gd,9,1,2,648,8,2008,WD,Normal,250000
8640,Somerst,1Fam,7,5,2007,2008,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,1372,1372,Ex,Y,1372,0,0,0,2,0,3,Gd,6,0,2,529,5,2008,New,Partial,250580
5330,StoneBr,TwnhsE,8,5,2000,2000,Gd,TA,PConc,Gd,TA,Av,GLQ,1196,Unf,298,1494,Ex,Y,1652,0,1,0,2,0,2,Ex,6,0,2,499,8,2007,WD,Normal,251000
10574,Somerst,1Fam,8,5,2005,2006,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,1082,1082,Ex,Y,1082,871,0,0,2,1,3,Gd,9,1,3,1043,5,2009,WD,Normal,252000
8640,Somerst,1Fam,7,5,2009,2009,TA,TA,PConc,Gd,TA,No,GLQ,822,Unf,78,900,Ex,Y,932,920,1,0,2,1,3,Gd,7,1,2,644,7,2009,New,Partial,252678
9675,Somerst,1Fam,7,5,2005,2005,Gd,TA,PConc,Gd,TA,Mn,GLQ,341,Unf,772,1113,Ex,Y,1113,858,0,0,2,1,3,Gd,8,1,2,689,2,2009,WD,Normal,253000
12704,NridgHt,1Fam,8,5,2008,2009,Ex,TA,PConc,Ex,TA,No,Unf,0,Unf,2042,2042,Ex,Y,2042,0,0,0,2,1,3,Ex,8,1,3,1390,8,2009,New,Partial,253293
6240,NridgHt,TwnhsE,8,5,2006,2006,Gd,TA,PConc,Gd,TA,No,GLQ,863,Unf,461,1324,Ex,Y,1324,0,1,0,2,0,2,Gd,6,1,2,550,12,2009,WD,Normal,254000
12552,Somerst,1Fam,7,5,2004,2005,Gd,TA,PConc,Gd,TA,No,GLQ,222,Unf,769,991,Ex,Y,991,956,0,0,2,1,3,Gd,8,1,2,678,5,2010,WD,Normal,254900
13501,Somerst,1Fam,8,5,2006,2006,Gd,TA,PConc,Gd,TA,No,GLQ,63,Unf,1560,1623,Ex,Y,1636,0,1,0,2,0,3,Gd,8,1,3,865,6,2007,WD,Normal,255000
11367,CollgCr,1Fam,8,5,2002,2002,Gd,TA,PConc,Gd,TA,Mn,GLQ,932,Unf,133,1065,Ex,Y,1091,898,1,0,2,1,3,Gd,7,1,2,586,11,2006,WD,Normal,255000
11146,NridgHt,1Fam,8,5,2006,2006,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,1709,1709,Ex,Y,1717,0,0,0,2,0,3,Gd,7,1,3,908,7,2009,WD,Normal,255500
11250,CollgCr,1Fam,8,5,2002,2002,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,1128,1128,Ex,Y,1149,1141,0,0,2,1,4,Gd,9,1,2,779,5,2008,WD,Normal,255900
53227,ClearCr,1Fam,4,6,1954,1994,TA,TA,CBlock,Gd,TA,Gd,BLQ,1116,Unf,248,1364,Ex,Y,1663,0,1,0,1,0,2,Gd,6,2,2,529,3,2008,WD,Normal,256000
10440,OldTown,1Fam,6,7,1920,1950,Gd,Gd,BrkTil,Gd,TA,No,LwQ,493,Unf,1017,1510,Ex,Y,1584,1208,0,0,2,0,5,TA,8,2,2,520,6,2008,WD,Normal,256000
14230,NridgHt,1Fam,8,5,2007,2007,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1566,1566,Ex,Y,1600,0,0,0,2,0,3,Gd,7,1,3,890,7,2009,WD,Normal,256300
10994,SawyerW,1Fam,8,5,2005,2006,Gd,TA,PConc,Gd,Gd,No,GLQ,976,Unf,868,1844,Ex,Y,1844,0,1,0,2,0,2,Gd,7,1,2,620,9,2009,COD,Abnorml,257000
14442,Crawfor,1Fam,6,7,1957,2004,TA,TA,PConc,TA,TA,No,GLQ,1186,Unf,291,1477,Ex,Y,1839,0,1,0,2,0,3,Gd,7,2,2,416,6,2007,WD,Normal,257500
12090,NoRidge,1Fam,8,5,1998,1998,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1141,1141,Gd,Y,1165,1098,0,0,2,1,4,Gd,10,1,2,420,7,2006,WD,Abnorml,258000
14572,Gilbert,1Fam,7,5,2004,2004,Gd,TA,PConc,Gd,TA,Av,GLQ,1300,Unf,230,1530,Ex,Y,1530,0,1,0,2,0,3,Gd,7,1,3,630,11,2007,WD,Family,259000
7259,Crawfor,1Fam,6,8,1945,2002,TA,TA,CBlock,TA,TA,No,ALQ,924,LwQ,104,1028,Ex,Y,1436,884,1,0,2,1,3,Gd,9,1,1,180,7,2007,WD,Normal,259500
23595,ClearCr,1Fam,7,6,1979,1979,Gd,TA,PConc,Gd,TA,Gd,GLQ,1258,Unf,74,1332,TA,Y,1332,192,2,0,0,1,0,Gd,4,1,2,586,4,2010,WD,Normal,260000
16158,StoneBr,1Fam,7,5,2005,2005,Gd,TA,PConc,Ex,TA,Av,ALQ,1274,Unf,256,1530,Ex,Y,1530,0,1,0,2,0,3,Gd,7,1,2,430,6,2009,WD,Normal,260000
16059,NoRidge,1Fam,8,5,1991,1992,Gd,TA,CBlock,Gd,TA,No,Unf,0,Unf,1288,1288,Ex,Y,1301,1116,0,0,2,1,4,Gd,9,1,2,462,4,2006,WD,Normal,260000
13005,NWAmes,1Fam,7,7,1980,1980,Gd,TA,CBlock,Gd,TA,No,GLQ,692,Unf,153,845,TA,Y,1153,1200,1,0,2,1,4,Ex,10,1,2,484,8,2009,WD,Normal,260000
9900,NoRidge,1Fam,7,5,1993,1993,Gd,TA,PConc,Gd,TA,Gd,GLQ,987,Unf,360,1347,Ex,Y,1372,1274,1,0,2,1,4,Gd,9,1,3,656,4,2009,WD,Normal,260000
11645,CollgCr,1Fam,7,5,2005,2005,Gd,TA,PConc,Gd,TA,Av,GLQ,1300,Unf,434,1734,Ex,Y,1734,0,1,0,2,0,3,Gd,7,0,2,660,1,2006,WD,Normal,260000
10593,NoRidge,1Fam,7,5,1996,1996,Gd,TA,PConc,Gd,TA,No,GLQ,919,Unf,801,1720,Ex,Y,1720,0,1,0,2,0,3,Gd,7,1,2,527,3,2010,WD,Normal,260400
11885,CollgCr,1Fam,8,5,2001,2001,Gd,TA,PConc,Gd,TA,Av,GLQ,990,Unf,309,1299,Ex,Y,1299,573,1,0,2,1,3,Ex,7,1,2,531,11,2009,WD,Normal,261500
12461,NoRidge,1Fam,8,5,1994,1995,Gd,TA,PConc,Gd,TA,No,GLQ,1456,Unf,168,1624,Ex,Y,1624,0,1,0,2,0,2,Gd,5,1,3,757,7,2006,WD,Normal,262000
11839,SawyerW,1Fam,7,5,1990,1990,TA,TA,PConc,Gd,TA,No,GLQ,1085,Unf,390,1475,Ex,Y,1532,797,1,0,2,1,4,Gd,10,1,2,514,5,2008,WD,Normal,262280
20781,NWAmes,1Fam,7,7,1968,2003,TA,TA,CBlock,TA,TA,No,BLQ,365,Rec,1203,1568,TA,Y,2156,0,0,0,2,0,3,TA,9,1,2,508,6,2006,WD,Normal,262500
9000,Somerst,1Fam,8,5,2008,2008,Gd,TA,PConc,Gd,TA,Av,GLQ,1078,Unf,488,1566,Ex,Y,1566,0,1,0,2,0,3,Gd,7,0,2,750,4,2010,WD,Normal,262500
9375,Somerst,1Fam,7,5,2003,2004,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,912,912,Ex,Y,912,1182,0,0,2,1,4,Gd,8,1,2,615,11,2009,WD,Normal,263000
8004,Somerst,1Fam,8,5,2009,2009,Gd,TA,PConc,Gd,TA,No,GLQ,544,Unf,288,832,Ex,Y,832,1103,1,0,2,1,3,TA,8,0,2,552,12,2009,New,Partial,263435
14587,Somerst,1Fam,9,5,2008,2008,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1498,1498,Ex,Y,1506,0,0,0,2,0,2,Ex,6,1,2,592,8,2008,New,Partial,264132
3982,Blmngtn,TwnhsE,8,5,2006,2006,Gd,TA,PConc,Gd,Gd,Av,GLQ,1154,Unf,366,1520,Ex,Y,1567,0,1,0,2,0,1,Ex,7,1,3,648,10,2006,New,Partial,264561
10208,NoRidge,1Fam,7,5,1996,1997,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1264,1264,Ex,Y,1277,1067,0,0,2,1,3,Gd,7,1,3,889,7,2009,WD,Normal,265000
9037,Timber,1Fam,8,5,2006,2006,Gd,TA,PConc,Gd,TA,Av,GLQ,428,Unf,1048,1476,Ex,Y,1484,0,0,0,2,0,2,Ex,6,1,2,472,12,2007,WD,Normal,265900
11700,OldTown,1Fam,7,7,1880,2003,Gd,TA,Stone,TA,Fa,No,Unf,0,Unf,1240,1240,TA,N,1320,1320,0,0,1,1,4,Gd,8,1,4,864,5,2009,WD,Normal,265979
10728,Somerst,1Fam,8,5,2006,2006,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,1095,1095,Gd,Y,1095,844,0,0,2,1,3,Gd,8,1,3,1053,8,2006,New,Partial,266000
8849,NridgHt,TwnhsE,9,5,2005,2005,Ex,TA,PConc,Ex,TA,No,GLQ,28,Unf,1656,1684,Ex,Y,1684,0,0,0,2,0,2,Ex,6,1,2,564,7,2008,WD,Normal,266000
9042,Crawfor,1Fam,7,9,1941,2006,Ex,Gd,Stone,TA,Gd,No,GLQ,275,Unf,877,1152,Ex,Y,1188,1152,0,0,2,0,4,Gd,9,2,1,252,5,2010,WD,Normal,266500
16226,CollgCr,1Fam,8,5,1998,1999,Gd,TA,PConc,Gd,TA,No,GLQ,281,Unf,747,1028,Ex,Y,1210,1242,0,0,2,1,4,Gd,9,1,2,683,5,2007,WD,Normal,267000
13346,NoRidge,1Fam,7,5,1992,2000,Gd,TA,PConc,Gd,TA,No,GLQ,728,Unf,367,1095,Ex,Y,1166,1129,1,0,2,1,4,Gd,9,1,2,590,7,2006,WD,Normal,268000
15865,0mes,1Fam,8,6,1970,1970,Gd,Gd,PConc,TA,Gd,Gd,ALQ,1174,Rec,1043,2217,Ex,Y,2217,0,1,0,2,0,4,Gd,8,1,2,621,10,2007,WD,Normal,268000
12003,Timber,1Fam,8,5,2009,2010,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,774,774,Ex,Y,774,1194,0,0,2,1,4,Ex,8,1,3,680,5,2010,New,Partial,269500
9920,NoRidge,1Fam,7,5,1996,1997,Gd,TA,PConc,Gd,TA,Av,GLQ,862,Unf,255,1117,Ex,Y,1127,886,1,0,2,1,3,TA,8,1,2,455,6,2007,WD,Normal,269790
14536,Timber,1Fam,8,5,2002,2003,Gd,TA,PConc,Gd,TA,Av,GLQ,1300,Unf,316,1616,Ex,Y,1629,0,1,0,2,0,3,Gd,9,1,3,808,11,2007,WD,Normal,270000
9000,Somerst,1Fam,8,5,2006,2006,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,1088,1088,Ex,Y,1088,871,0,0,2,1,3,Gd,8,1,3,1025,12,2007,WD,Normal,270000
9549,Veenker,TwnhsE,8,5,1995,1996,Gd,Gd,PConc,Gd,Gd,Av,LwQ,1494,GLQ,0,1494,Ex,Y,1494,0,1,0,1,1,2,Ex,6,1,2,481,4,2006,WD,Normal,270000
13265,Mitchel,1Fam,8,5,2002,2002,Gd,TA,PConc,Gd,TA,No,GLQ,1218,Unf,350,1568,Ex,Y,1689,0,1,0,2,0,3,Gd,7,2,3,857,7,2008,WD,Normal,271000
10944,NoRidge,1Fam,7,5,1994,1994,Gd,TA,PConc,Gd,TA,No,GLQ,1000,Unf,223,1223,Ex,Y,1223,904,1,0,2,1,3,Gd,5,2,2,525,8,2008,WD,Normal,271000
14684,SawyerW,1Fam,7,7,1990,1991,Gd,TA,CBlock,Gd,TA,Mn,ALQ,662,BLQ,1496,2158,Gd,Y,2196,0,0,0,2,0,3,Gd,7,1,3,701,6,2009,WD,Normal,271900
11423,CollgCr,1Fam,8,5,2001,2002,Gd,TA,PConc,Gd,TA,Av,GLQ,1358,Unf,223,1581,Ex,Y,1601,0,1,0,2,0,3,Gd,6,1,2,670,5,2010,WD,Normal,272000
12227,NWAmes,1Fam,6,7,1977,1995,TA,Gd,CBlock,Gd,Gd,No,ALQ,896,Unf,434,1330,TA,Y,1542,1330,1,0,2,1,4,TA,11,1,2,619,7,2008,WD,Normal,272000
12677,NridgHt,TwnhsE,8,5,2003,2004,Ex,TA,PConc,Ex,TA,Gd,GLQ,1218,Unf,300,1518,Ex,Y,1518,0,0,0,1,1,1,Ex,6,1,2,588,4,2008,WD,Normal,274000
9750,CollgCr,1Fam,7,6,1998,1998,TA,TA,PConc,Gd,TA,Av,GLQ,975,Unf,133,1108,Ex,Y,1108,989,1,0,2,1,3,Gd,8,1,2,583,6,2006,WD,Normal,274300
23257,Gilbert,1Fam,7,5,2006,2006,Gd,TA,PConc,Ex,Gd,No,Unf,0,Unf,868,868,Ex,Y,887,1134,0,0,2,1,3,Gd,9,1,2,422,9,2006,New,Partial,274725
9591,NridgHt,1Fam,8,5,2004,2005,Gd,TA,PConc,Ex,TA,Av,GLQ,1088,Unf,625,1713,Ex,Y,1713,0,1,0,2,0,3,Ex,7,1,3,856,1,2009,WD,Normal,274900
19690,Edwards,1Fam,6,7,1966,1966,Gd,Gd,CBlock,Gd,TA,Av,Unf,0,Unf,697,697,TA,Y,1575,626,0,0,2,0,4,Gd,8,1,2,432,8,2006,WD,Alloca,274970
12800,SawyerW,1Fam,7,5,1989,1989,Gd,TA,PConc,Gd,TA,Gd,GLQ,1518,Unf,0,1518,Gd,Y,1644,0,1,1,2,0,2,Gd,5,1,2,569,8,2009,WD,Normal,275000
6563,StoneBr,1Fam,8,5,1985,1985,Gd,TA,PConc,Gd,TA,Gd,GLQ,1148,Unf,594,1742,TA,Y,1742,0,1,0,2,0,2,Gd,5,1,2,564,12,2006,WD,Normal,275000
14781,CollgCr,1Fam,8,5,2001,2002,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,1753,1753,Ex,Y,1787,0,0,0,2,0,3,Gd,7,1,3,748,8,2006,WD,Normal,275000
10927,NridgHt,1Fam,8,5,2005,2005,Gd,TA,PConc,Gd,TA,Av,GLQ,546,Unf,512,1058,Ex,Y,1058,846,1,0,2,1,3,Ex,8,1,2,736,6,2006,WD,Normal,275000
3842,Crawfor,TwnhsE,8,5,2004,2005,Gd,TA,PConc,Ex,TA,Gd,GLQ,1373,Unf,221,1594,Ex,Y,1646,0,1,1,2,0,2,Gd,5,1,2,482,1,2008,WD,Normal,275000
10240,NridgHt,1Fam,8,5,2005,2005,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,1030,1030,Gd,Y,1038,1060,0,0,2,1,3,Ex,8,1,3,878,3,2006,WD,Normal,275500
9588,CollgCr,1Fam,8,5,2007,2007,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,1482,1482,Ex,Y,1482,1092,0,0,2,1,3,Ex,10,1,3,868,11,2007,New,Partial,276000
14364,SawyerW,1Fam,7,5,1988,1989,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1065,Unf,92,1157,Ex,Y,1180,882,1,0,2,1,3,TA,7,1,2,454,4,2007,WD,Normal,277000
159000,ClearCr,1Fam,6,7,1958,2006,Gd,TA,CBlock,Gd,TA,Gd,Rec,697,Unf,747,1444,Gd,Y,1444,700,0,1,2,0,4,Gd,7,2,2,389,6,2007,WD,Normal,277000
7313,NridgHt,TwnhsE,9,5,2005,2005,Ex,TA,PConc,Ex,TA,No,GLQ,1153,Unf,408,1561,Ex,Y,1561,0,1,0,2,0,2,Ex,6,1,2,556,8,2007,WD,Normal,277500
9600,NWAmes,1Fam,8,5,1981,1981,Gd,TA,PConc,Gd,TA,No,ALQ,1104,Unf,1420,2524,TA,Y,2524,0,1,0,2,1,4,Gd,9,1,2,542,7,2009,WD,Normal,278000
5664,StoneBr,TwnhsE,8,5,2000,2000,Gd,TA,PConc,Gd,TA,No,GLQ,1158,Unf,343,1501,Ex,Y,1659,0,1,0,2,0,2,Ex,5,1,2,499,10,2009,WD,Normal,278000
10652,CollgCr,1Fam,7,5,2006,2007,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,1494,1494,Ex,Y,1494,0,0,0,2,0,3,Gd,7,1,3,840,8,2007,New,Partial,279500
14154,NridgHt,1Fam,7,5,2006,2006,Gd,TA,PConc,Ex,Gd,No,Unf,0,Unf,1063,1063,Ex,Y,1071,1101,0,0,2,1,3,Gd,9,1,3,947,8,2007,New,Partial,280000
11362,NridgHt,1Fam,8,5,2004,2005,Gd,TA,PConc,Ex,TA,Mn,GLQ,1039,Unf,797,1836,Ex,Y,1836,0,1,0,2,0,3,Gd,7,1,3,862,3,2009,WD,Normal,280000
12011,NoRidge,1Fam,8,5,1998,1998,Gd,TA,PConc,Gd,TA,Av,GLQ,956,Unf,130,1086,Ex,Y,1086,838,1,0,2,1,3,Gd,7,1,2,592,6,2006,WD,Normal,280000
70761,ClearCr,1Fam,7,5,1975,1975,TA,TA,CBlock,Gd,TA,Gd,ALQ,655,Unf,878,1533,TA,Y,1533,0,1,0,2,0,2,Gd,5,2,2,576,12,2006,WD,Normal,280000
11065,NridgHt,1Fam,8,5,2006,2006,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,1085,1085,Ex,Y,1120,850,0,0,2,1,3,Ex,8,1,3,753,10,2006,New,Partial,281000
12665,Timber,1Fam,8,5,2005,2006,Gd,TA,PConc,Gd,Gd,Gd,Unf,0,Unf,1094,1094,Ex,Y,1133,1349,0,0,2,1,4,Gd,9,1,3,642,2,2007,WD,Normal,281213
15256,Somerst,1Fam,8,5,2007,2007,Gd,TA,PConc,Gd,TA,Gd,GLQ,929,Unf,556,1485,Ex,Y,1464,0,1,0,2,0,3,Gd,6,0,3,754,8,2007,WD,Normal,282922
15306,Timber,1Fam,8,5,2006,2007,Gd,TA,PConc,Ex,TA,Gd,GLQ,80,Unf,1652,1732,Ex,Y,1776,0,1,0,2,0,3,Gd,7,1,3,712,5,2007,New,Partial,283463
10655,NridgHt,1Fam,8,5,2003,2004,Gd,TA,PConc,Gd,TA,No,GLQ,1603,NA,1603,3206,Ex,Y,1629,0,1,0,2,0,3,Gd,7,1,3,880,10,2009,WD,Normal,284000
10625,NridgHt,1Fam,7,5,2003,2004,Gd,TA,PConc,Gd,TA,No,GLQ,866,Unf,132,998,Ex,Y,1006,1040,1,0,2,1,3,Gd,8,1,3,871,8,2008,WD,Normal,284000
11999,NridgHt,1Fam,8,5,2003,2004,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1181,1181,Ex,Y,1234,1140,0,0,2,1,4,Ex,10,1,3,656,5,2007,WD,Normal,285000
11248,CollgCr,1Fam,9,5,2002,2002,Gd,TA,PConc,Gd,TA,Av,GLQ,1059,Unf,567,1626,Ex,Y,1668,0,1,0,2,0,3,Gd,7,1,3,702,7,2007,WD,Normal,285000
10678,NoRidge,1Fam,8,5,1992,2000,Gd,TA,PConc,Gd,TA,No,GLQ,700,Unf,983,1683,Ex,Y,2129,743,0,0,2,1,4,Gd,9,1,2,541,4,2007,WD,Normal,285000
4923,StoneBr,TwnhsE,8,5,2001,2002,Gd,TA,PConc,Ex,TA,Av,GLQ,1153,Unf,440,1593,Ex,Y,1593,0,1,0,1,1,0,Ex,5,1,2,682,8,2008,WD,Normal,286000
15498,Timber,1Fam,8,6,1976,1976,Gd,TA,CBlock,Gd,TA,Av,ALQ,1565,LwQ,0,1565,TA,Y,2898,0,1,0,2,0,2,Gd,10,1,2,665,5,2008,COD,Abnorml,287000
9240,CollgCr,1Fam,8,5,2001,2002,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1055,1055,Ex,Y,1055,1208,0,0,2,1,3,Gd,7,1,2,905,9,2008,WD,Normal,287000
9262,Somerst,1Fam,8,5,2008,2009,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1573,1573,Ex,Y,1578,0,0,0,2,0,3,Ex,7,1,3,840,5,2009,New,Partial,287090
15602,Crawfor,1Fam,7,8,1959,1997,TA,TA,CBlock,TA,TA,No,ALQ,1247,Unf,254,1501,TA,Y,1801,0,1,0,2,0,1,TA,6,2,2,484,3,2010,WD,Normal,289000
11764,NoRidge,1Fam,8,7,1999,2007,Gd,TA,PConc,Gd,TA,No,GLQ,524,Unf,628,1152,Ex,Y,1164,1106,0,0,2,1,4,Gd,9,1,3,671,4,2010,WD,Normal,290000
10120,NoRidge,1Fam,8,5,1994,1994,Gd,TA,PConc,Gd,TA,No,GLQ,740,Unf,425,1165,Ex,Y,1203,1323,1,0,2,1,4,Gd,8,1,3,844,12,2006,WD,Normal,290000
10182,Somerst,1Fam,8,5,2006,2006,Gd,TA,PConc,Ex,TA,Mn,GLQ,1220,Unf,440,1660,Ex,Y,1660,0,1,0,2,0,3,Gd,8,1,2,500,5,2006,New,Partial,290000
9950,NoRidge,1Fam,7,5,1995,1995,Gd,TA,PConc,Gd,TA,No,GLQ,565,Unf,638,1203,Ex,Y,1214,1306,0,0,2,1,4,Gd,9,1,3,721,6,2007,WD,Abnorml,290000
12257,NoRidge,1Fam,8,5,1995,1995,Gd,TA,PConc,Gd,TA,Av,LwQ,120,ALQ,1198,1318,Ex,Y,1328,1203,0,0,2,1,4,Gd,9,1,3,752,11,2007,WD,Normal,290000
9520,Timber,1Fam,8,5,2007,2008,Gd,TA,PConc,Gd,TA,Gd,GLQ,1513,Unf,125,1638,Ex,Y,1646,0,1,0,2,0,3,Gd,7,1,3,800,4,2008,New,Partial,293077
17542,Veenker,1Fam,7,7,1974,2003,Gd,TA,CBlock,TA,TA,Gd,LwQ,1156,ALQ,36,1192,TA,Y,1516,651,1,0,2,1,3,Gd,9,2,2,518,7,2007,WD,Normal,294000
18386,OldTown,1Fam,7,9,1880,2002,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,1470,1470,Ex,Y,1675,1818,0,0,3,0,3,Gd,10,1,3,870,5,2008,WD,Normal,295000
10226,CollgCr,1Fam,8,5,2008,2008,Gd,TA,PConc,Ex,TA,Gd,Unf,0,Unf,1622,1622,Ex,Y,1630,0,1,0,2,0,3,Ex,8,1,3,860,1,2009,WD,Normal,295493
10637,CollgCr,1Fam,8,5,2007,2008,Gd,TA,PConc,Ex,TA,Gd,GLQ,1288,Unf,417,1705,Ex,Y,1718,0,1,0,2,0,3,Gd,7,1,3,826,9,2009,WD,Normal,297000
8963,NWAmes,1Fam,8,9,1976,1996,Ex,Gd,CBlock,TA,Gd,No,GLQ,655,ALQ,487,1142,Ex,Y,1175,1540,0,1,3,1,4,Gd,11,2,2,831,7,2008,WD,Normal,299800
10380,SawyerW,1Fam,7,5,1986,1987,Gd,TA,CBlock,TA,TA,Gd,LwQ,1502,ALQ,0,1502,Ex,Y,1553,1177,1,0,2,1,4,Gd,8,1,2,576,8,2007,WD,Normal,301000
14303,NoRidge,1Fam,8,5,1994,1994,Gd,TA,PConc,Gd,TA,Gd,GLQ,1314,Unf,672,1986,Ex,Y,1987,0,1,0,2,0,2,Gd,7,1,2,691,8,2008,WD,Normal,301500
115149,ClearCr,1Fam,7,5,1971,2002,TA,TA,CBlock,Gd,TA,Gd,GLQ,1219,Unf,424,1643,TA,Y,1824,0,1,0,2,0,2,Gd,5,2,2,739,6,2007,WD,Normal,302000
9572,NoRidge,1Fam,8,5,1990,1990,Gd,TA,PConc,Ex,TA,No,GLQ,482,Unf,971,1453,Ex,Y,1453,1357,0,0,2,1,4,Gd,9,1,2,750,6,2007,WD,Normal,302000
9000,Somerst,1Fam,8,5,2007,2007,Gd,TA,PConc,Gd,TA,Av,GLQ,64,Unf,1120,1184,Ex,Y,1184,1426,0,0,2,1,4,Ex,11,1,2,550,8,2007,New,Partial,303477
12244,Timber,1Fam,8,5,2003,2003,Gd,TA,PConc,Gd,TA,Gd,GLQ,871,Unf,611,1482,Ex,Y,1482,780,1,0,2,1,4,Gd,10,2,3,749,8,2008,WD,Normal,305000
10386,CollgCr,1Fam,8,5,2004,2005,Gd,TA,PConc,Gd,TA,No,GLQ,1464,Unf,536,2000,Ex,Y,2000,0,1,0,2,0,3,Gd,8,0,3,888,7,2007,WD,Normal,305900
11478,NridgHt,1Fam,8,5,2007,2008,Gd,TA,PConc,Ex,TA,No,GLQ,1218,Unf,486,1704,Ex,Y,1704,0,1,0,2,0,3,Gd,7,1,3,772,5,2010,WD,Normal,306000
10084,Somerst,1Fam,8,5,2004,2005,Gd,TA,PConc,Ex,TA,Av,GLQ,1369,Unf,317,1686,Ex,Y,1694,0,1,0,2,0,3,Gd,7,1,2,636,8,2007,WD,Normal,307000
13418,NridgHt,1Fam,8,5,2004,2005,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,1117,1117,Ex,Y,1132,1320,0,0,3,1,4,Gd,9,1,3,691,9,2006,WD,Normal,309000
14541,NoRidge,1Fam,8,7,1993,1993,Gd,Gd,PConc,Gd,Gd,No,GLQ,1012,Unf,326,1338,Ex,Y,1352,1168,1,0,2,1,5,Gd,10,1,3,796,11,2006,WD,Abnorml,310000
11003,Somerst,1Fam,10,5,2008,2008,Ex,TA,PConc,Ex,TA,Av,GLQ,765,Unf,252,1017,Ex,Y,1026,981,1,0,2,1,3,Ex,10,1,3,812,4,2009,WD,Normal,310000
15660,Crawfor,1Fam,7,9,1939,2006,Gd,Gd,CBlock,TA,TA,No,BLQ,341,Unf,457,798,Ex,Y,1137,817,0,1,1,1,3,Gd,8,2,2,431,5,2008,WD,Normal,311500
9416,Somerst,1Fam,7,5,2007,2007,Ex,TA,PConc,Ex,TA,No,GLQ,1126,Unf,600,1726,Ex,Y,1726,0,1,0,2,0,3,Ex,8,1,3,786,9,2007,New,Partial,311872
14331,Timber,1Fam,8,5,2002,2002,Gd,TA,PConc,Ex,TA,Gd,GLQ,1274,Unf,526,1800,Ex,Y,1800,0,1,0,2,0,3,Gd,7,1,3,765,5,2006,WD,Normal,312500
11050,CollgCr,1Fam,9,5,2000,2000,Gd,TA,PConc,Ex,TA,Mn,GLQ,904,Unf,536,1440,Ex,Y,1476,677,1,0,2,1,3,Ex,8,2,3,736,5,2009,WD,Normal,313000
